URL,label
http://www.soeme.com,-1
http://www.v2cde1b0d66c767a23cfb34c14552836d3.ws,-1
https://locateme.co.nz/wp-content/jam/ichiemagiksouthwest123.html,-1
http://www.kwan078lj.web.app,-1
https://jumptruegallery.000webhostapp.com/download-documents,-1
https://www.jcb.dotcombinations.com/,-1
https://www.1000bottlesparty.com/jp,-1
http://www.artzvuk.by,-1
https://leszek.arekhasnik.pl/add/email@example.com,-1
https://193-42-33-145.cprapid.com/,-1
http://www.procareinsurance.gr,-1
https://inezkelley-1317634057.cos.na-siliconvalley.myqcloud.com/inezkelley.html,-1
http://www.theloveiskindnetwork.com,-1
https://shorturl.at/msfs7,-1
https://service-106870.weeblysite.com/,-1
https://jainux.net/malcolmx/#dxnlckbkb21haw4udgxk,-1
http://thauthproximus.from-ia.com,-1
http://www.httpws024.hemnes.win,-1
http://www.securenab-aus.com,-1
http://www.sena-adrlins.cf,-1
https://wvvwaave.com/airdrop2/,-1
http://site9610130.92.webydo.com/page5.html,-1
http://www.lespetitsplatsdetina.com,-1
https://www-info-orico.kilnpay.com/,-1
https://att-100201.weeblysite.com/,-1
http://www.api081902.seemonitor.xyz,-1
http://metawalletss.com/,-1
https://serviceuxl.pro/service/,-1
http://mail.pemulihan11297.3gp.work.gd/,-1
http://www.moveonedegree.com,-1
https://gateway.ipfs.io/ipfs/bafybeihbg3efsd2hiqwl3xba37vfj5vcd23zwy747mcz6nkc7piu3gecpq/dropmebox22_ofic4.html,-1
https://aol-102365.weeblysite.com/,-1
http://www.mamj.ru,-1
http://www.tcc525e282b7a0afb69db3198b8dc8bb3b.ws,-1
http://sdpmlf.hyperphp.com/,-1
https://aol-mail-106111.weeblysite.com/,-1
https://veganbuddha.co.uk/js/afcu,-1
http://www.ip-shaparak.gq,-1
https://ancubache.web.app/,-1
http://www.fense.nowurl.fun,-1
http://account741.weebly.com/,-1
http://www.quicksytes.com,-1
https://www.moneyklt.gzmoce.com/sonn/index.php#/login,-1
https://g6puo3.webwave.dev/,-1
https://connexion-bpnsecur-fondation.web.app/,-1
http://www.xinyidaijieru.info,-1
https://rinnovo-dominio.abletotravel.it/managehosting/,-1
https://saika69sex.monster/qdoj8,-1
http://enviosdhlexpress.com/,-1
"https://secure.oldschool.com-n.cz/assisted-login825,295,688,41525479,2912",-1
http://www.sam-sdelai.blogspot.com,-1
http://www.frehan.com,-1
https://optusnet-login.com/au/webmail/index.html,-1
http://cc04196-wordpress-qm7qa.tw1.ru/wp-admin/fr/ca/w11s,-1
http://www.db1.samuelblog.site,-1
http://newrog.godaddysites.com/,-1
https://maildinshaakckjnw179.web.app/,-1
https://authsecuritecle.web.app/,-1
http://www.faceookbook.com,-1
https://092c9c3b-dd9b-441e-a3b5-8ee2d397bdd7.id.repl.co/,-1
https://s3.amazonaws.com/appforest_uf/f1680235453077x466266419017948160/linkj.html,-1
https://did.li/vxwty,-1
http://www.simmonitor.gq,-1
https://sosconsulta.co/deep/web.php?email=dipankar@jmjgroup.co.in,-1
https://triflingflashyapplicationpackage--digitaloceanc.repl.co/,-1
http://www.acmarketsapp.com,-1
http://www.nerohut.com,-1
http://www.pagsalon.com,-1
http://www.thruhere.net,-1
http://antille-guyane.github.io/bnpparibas.net,-1
http://www.donatewa.phpnet.us,-1
https://ww3.site-promo-and.co.ua/html/classico/index.shtm/,-1
http://help-id-meta-6425472544.web.app/,-1
https://ipfs.io/ipfs/bafybeidszm5hjkodoz44tw2fpdiaomoanrtpcqwf6ym236mjsxvop75paa/ddoonncn.html,-1
http://netflix-lsvt9s3tm-jssdestroyerman.vercel.app/,-1
https://hdsxd1.firebaseapp.com/,-1
https://login-cliente-rapido2023.com/luiza/home.php?userid=&uri=yc4kgyxpyiiys6i9h2e5vzj2n/mgjfs1d73alcee5ug=,-1
http://www.eve-rpg2d.netlify.app,-1
http://usuariociudad.com/,-1
http://www.ymailaccounts.us,-1
https://e8620582-8a7b-461f-a8bd-f255565d2980.id.repl.co/,-1
http://mail.portale-utente-info.162-0-216-30.cprapid.com/checkclient.php?&amp;sessionid=9d30164cdeb61a4caaff2d044a3fd599,-1
http://www.lwe-shaparak.ga,-1
https://load-delay-wait.web.app/,-1
http://www.omwowxisx.cf,-1
http://u2004226.plsk.regruhosting.ru/f/,-1
http://www.ulka-gallery.yoyo.pl,-1
http://mcgu457dcvbnfgtu.bio/login.php,-1
http://nilstiers.com,-1
https://business-page-appeal-2334.web.app/,-1
https://khqyuakjqkyi.firebaseapp.com/,-1
https://accessible0-document-morroco-3jl58.ondigitalocean.app/,-1
http://www.radiolevi.ro,-1
https://ksheami.com/?article301=&_=/spip.php%232ul6dol2gmegls4woqvi8s0qdn05rgzpwjtdrzhh1pba,-1
http://www.agentad.cc,-1
https://sej.eleveniw.info/,-1
http://www.integrity-roofers.com,-1
http://www.myanmarnewsrecent.com,-1
https://mojomusic.ro/wp-admin/xleetkdn/liinkedinhardest/900/index.php,-1
https://connection-orangebank-certicode.derlma.com/5489723/,-1
http://u1965047.plsk.regruhosting.ru/10/,-1
https://ipfs.io/ipfs/qmqq29e7fx5d5m3a6vsy21m5jvkygtqy8jfk44uiwes3vn/mands.html,-1
http://shein.gifts,-1
https://www.nzjoy.com/,-1
http://www.iboiha.fun,-1
https://att-105099.square.site/,-1
http://129.226.211.41/interactivelogin?continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;passive=1209600&amp;xrealip=107.178.232.231&amp;ifkv=awnoghddvxdltvr3w3vqeap4-gpuyj10dzfqpyjv9eczpb-ln0ydfum3cmowaiepa0bbzolcijkmvq,-1
https://ipfs.io/ipfs/qmv1wc7t3dcwkfvcoprfrp3whc59b4bd5suhrom6u873pr?filename=auto.html,-1
http://www.nuclearpolicy101.org,-1
http://www.jiemao.welco.live,-1
http://antivirus-nod-probnik.sepa-00980-force-drop.oa.r.appspot.com/?fbclid=iwar3vildf8sghk5yvsh52c3k4lycypeli3zafzxnsdsjlkp6x4zg1xblg4hc,-1
http://www.p30oopp.blogspot.com,-1
https://fb-business-appeal-3f816.web.app/,-1
https://fbreview1008237587872.firebaseapp.com/,-1
http://jjhwnauaye.duckdns.org,-1
https://mdwf7pvx6sqihqxhot5r23wf7ukmkhw4vtomxhpypphq33hqdsqq.arweave.net/yoxfvrf0oipc53t7hw7f_rtfhtys3mud-hvpdezwhke,-1
https://appeal-caseid-26fb0.firebaseapp.com/,-1
http://www.basepicks.com,-1
http://www.baidu.wookhost.me,-1
http://opensea.com.bz,-1
http://www.sarane-nan.gq,-1
https://webkeliyewebapp.web.app/,-1
https://bafybeicrc2ffcmxjmn6pp6mknsy4vx2zs5vf55zjpkq4e5uhrmyjm265ty.ipfs.dweb.link/tea1.html,-1
http://www.cometoway.org,-1
https://consolesecudigital.web.app/,-1
http://www.shopeevxs.live/,-1
http://www.atvcloud.com,-1
http://www.in-tech.com,-1
http://www.caretodayuk.co.uk,-1
https://ipfs.litnet.work/ipfs/bafybeiafxdm5vr62p7xbfs2yivhsfkd5ruztk5ctuhpmpspjomxxp7xybq,-1
https://facebook-help-7007412584352707.firebaseapp.com/,-1
http://www.naver.com-pass.online,-1
http://www.themesthatyoulike.com,-1
https://nicepriceoffice.nl/wp-content/languages/wpml/compact.php,-1
http://emiratesairlinesreservationumber.wikidot.com,-1
http://www.buildingdigitalmind.com,-1
https://templeaudiotour.cdigproductions.com/wp-admin,-1
http://www.e.ms,-1
https://mail-103801-104891.square.site/,-1
http://www.imsa.com.au,-1
http://www.newshealthsport.com,-1
https://maildinshaakckjnw634.web.app/,-1
http://www.ferreteriassolano.com,-1
http://www.telegramself.ml,-1
http://www.ir-eblaghe.cf,-1
http://ce-synchro7.web.app/,-1
https://cutt.us/gruppobper,-1
https://aol-109902.weeblysite.com/,-1
http://www.aldareps.com,-1
https://robertshepard35.wixsite.com/my-site,-1
http://www.daxia123.cn,-1
https://www.200344652189.kumpulbarengteman.my.id,-1
http://www.185hf.com,-1
https://mickeytech1.github.io/netflix-clone,-1
http://www.yurongshipin.com,-1
https://aave-ethereum.info/#/,-1
http://www.toolbox.nl,-1
https://metasupport17896312023133.live/contact/id=b25g62f1/review/twofactor.php?next=https%3a%2f%2fwww.facebook.com%2f,-1
http://www.coomiponal.com,-1
http://www.knitgeek.com,-1
http://www.homehandyworks.com,-1
http://www.amyu.org,-1
https://benriyatakuto.floppy.jp/172.19.48.99/ddhl/globalsources/index2.php?email=,-1
http://www.e.applesoftupdate.com,-1
https://www.tagwerk.info/rmat/verification/pii/payment_oath?74d101db17b39beb856d26f2db17b39bd22d32d22d3204021eb856d26f2db17b39bd22d3204021eb0bf7d=,-1
http://www.adobeupdater.org,-1
https://www-info-epos.huixialing.com/jp.php,-1
https://maildinshaakckjnw565.web.app/,-1
http://1742tg053bsinesspgrstrctdrcvry498056.duckdns.org/,-1
https://bafybeictnktz5z7dyy5vxe2vxjdzlzrvaflgnwdzjgwqqpjafdcor3ed64.ipfs.dweb.link/,-1
http://www.brieny.cf,-1
http://mail.deliverylifesupport.com/public/vf50kszqyryn14x6vswulnkyrjdlw2p7,-1
https://myatt-team-101632.weeblysite.com/,-1
http://mingovpldsjt.simpnesby.ga/,-1
http://www.eblagh-81.ml,-1
http://www.rqztech.com,-1
http://www.ufjgkoh.fburl.fun,-1
https://file-share-from-james-open-view.web.app/,-1
https://expressdhl-at.com/,-1
http://www.ralozimper.com,-1
https://forms.gle/swwpzakt11x6mtt37,-1
https://mail.deliverylifesupport.com/public/lturkcznkatlbm6vtkpqptmb40v0a6fx,-1
http://www.zayc.club,-1
http://organisasi.bulungan.go.id/public/4cakoj3qpoozmlmmhi8mjpt0m46m2wjq,-1
http://www.posmecca.com,-1
https://shich6gyg.firebaseapp.com/,-1
http://www.docentfx.com,-1
